household_id;number_of_cars_class;number_of_bikes_class;ovgk;income;statpop_household_id
202300642266317;1;1;C;5;202300642266317
202333111652546;1;0;D;1;202333111652546
202333402233005;1;0;D;1;202333402233005
202334080215367;1;0;D;1;202334080215367
202332160278350;1;0;D;1;202332160278350
202302611245473;0;2;A;1;202302611245473
202302470558916;0;2;A;1;202302470558916
202302612712667;0;2;A;1;202302612712667
202302612939555;0;2;A;1;202302612939555
202302611138699;0;2;A;1;202302611138699
202325203013909;1;1;D;2;202325203013909
202308681873601;1;1;D;2;202308681873601
202337223927643;1;1;D;2;202337223927643
202342093457050;1;1;D;2;202342093457050
202300661997688;0;2;B;2;202300661997688
202302300491443;0;2;B;2;202302300491443
202301352119487;0;2;B;2;202301352119487
202301543613056;0;2;B;2;202301543613056
202302300477902;0;2;B;2;202302300477902
202302300504908;0;2;B;2;202302300504908
202302612689370;0;2;B;2;202302612689370
202302300481308;0;2;B;2;202302300481308
202301562002087;0;2;B;2;202301562002087
202307850867229;3;1;D;6;202307850867229
202310331973218;3;1;D;6;202310331973218
202331121616686;3;1;D;6;202331121616686
202303010653212;3;1;D;6;202303010653212
202330043286163;1;1;None;1;202330043286163
202367844078400;1;1;None;1;202367844078400
202302611150442;1;1;A;8;202302611150442
202301914005551;1;1;A;8;202301914005551
202302612727882;1;1;A;8;202302612727882
202302480581851;1;0;C;8;202302480581851
202300541295957;1;0;C;8;202300541295957
202300841979955;1;0;C;8;202300841979955
202323042286405;2;1;D;7;202323042286405
202306270815613;2;2;D;4;202306270815613
202300133515180;2;2;D;4;202300133515180
202341411254275;2;2;D;4;202341411254275
202340012449943;2;2;D;4;202340012449943
202307490854986;1;2;C;3;202307490854986
202303551586322;1;2;C;3;202303551586322
202303582962603;1;1;C;4;202303582962603
202303550690845;1;1;C;4;202303550690845
202307430847995;1;1;C;4;202307430847995
202300532848023;1;2;A;2;202300532848023
202303712951243;1;2;A;2;202303712951243
202303510600202;1;2;A;2;202303510600202
202302610896781;1;2;A;2;202302610896781
202302611060512;1;2;A;2;202302611060512
202303711384146;1;2;A;2;202303711384146
202332380294013;1;2;A;2;202332380294013
202302611069632;1;2;A;2;202302611069632
202302611145929;1;2;A;2;202302611145929
202302612724557;1;2;A;2;202302612724557
202332030270794;1;2;A;2;202332030270794
202332310281839;1;2;A;2;202332310281839
202302611099680;1;2;A;2;202302611099680
202302611058411;1;2;A;2;202302611058411
202302611272750;1;2;A;2;202302611272750
202351960387585;1;2;A;2;202351960387585
202301984088479;2;1;B;5;202301984088479
202301611987754;2;1;B;5;202301611987754
202302611318426;2;1;B;5;202302611318426
202301913980135;2;1;B;5;202301913980135
202307680475368;2;1;B;5;202307680475368
202356432542571;2;1;B;5;202356432542571
202364210996307;2;1;B;5;202364210996307
202340343354202;2;1;B;5;202340343354202
202366282620526;2;1;B;5;202366282620526
202344363529963;2;1;B;5;202344363529963
202366432622021;2;1;B;5;202366432622021
202366210110051;2;1;B;5;202366210110051
202328293140427;1;1;None;1;202328293140427
202310411983099;1;1;None;1;202310411983099
202327033255286;1;0;B;8;202327033255286
202327013176958;1;0;B;8;202327013176958
202327013198713;1;0;B;8;202327013198713
202316302663387;3;2;None;7;202316302663387
202360251489087;3;2;None;7;202360251489087
202360373949822;3;2;None;7;202360373949822
202361160051095;3;2;None;7;202361160051095
202360820468234;3;2;None;7;202360820468234
202361931441910;3;2;None;7;202361931441910
202300041993632;1;2;D;5;202300041993632
202301773872444;1;2;D;5;202301773872444
202300902003835;1;2;D;5;202300902003835
202300551422970;1;2;D;5;202300551422970
202301533607097;0;0;B;4;202301533607097
202302611323303;0;0;B;4;202302611323303
202302611266148;0;0;B;4;202302611266148
202300662103760;0;0;B;4;202300662103760
202322781592998;2;2;D;2;202322781592998
202323211751442;2;2;D;2;202323211751442
202322362300074;2;2;D;2;202322362300074
202322751142330;2;2;D;2;202322751142330
202323001158635;2;2;D;2;202323001158635
202323062303319;2;2;D;2;202323062303319
202323001158647;2;2;D;2;202323001158647
202300692111867;1;2;A;6;202300692111867
202302611041555;1;2;A;6;202302611041555
202302611123298;1;2;A;6;202302611123298
202302611175713;1;2;A;6;202302611175713
202338220549228;1;0;None;3;202338220549228
202339820579930;1;0;None;3;202339820579930
202331020076486;1;2;None;4;202331020076486
202306280819342;1;1;D;1;202306280819342
202307552884023;1;1;D;1;202307552884023
202305630781605;1;1;D;1;202305630781605
202309890031241;1;1;D;1;202309890031241
202303510614633;0;1;B;3;202303510614633
202305510774373;0;1;B;3;202305510774373
202309790955137;0;1;B;3;202309790955137
202305762772174;0;1;B;3;202305762772174
202332030263162;1;0;A;5;202332030263162
202310612079259;1;1;B;3;202310612079259
202302613965504;1;1;B;3;202302613965504
202303510645334;1;1;B;3;202303510645334
202300023778313;3;2;C;8;202300023778313
202301602179652;3;2;C;8;202301602179652
202302302103558;3;2;C;8;202302302103558
202309420929467;3;2;C;8;202309420929467
202346713567219;3;2;C;8;202346713567219
202309392784648;2;2;D;3;202309392784648
202314061204596;1;2;None;2;202314061204596
202325341827252;1;2;C;7;202325341827252
202325001302414;1;2;C;7;202325001302414
202325343021607;1;2;C;7;202325343021607
202325813049715;1;2;C;7;202325813049715
202325813050497;1;2;C;7;202325813050497
202302190269709;3;2;C;1;202302190269709
202301762092942;3;2;C;1;202301762092942
202301964079956;3;2;C;1;202301964079956
202302432272227;3;2;C;1;202302432272227
202300622220219;3;2;C;1;202300622220219
202325863054403;1;0;C;1;202325863054403
202325733036760;1;0;C;1;202325733036760
202303711399215;2;2;B;4;202303711399215
202305510774209;2;2;B;4;202305510774209
202302270375377;1;1;D;5;202302270375377
202301813963226;1;1;D;5;202301813963226
202311251432002;1;1;D;5;202311251432002
202301782773969;1;1;D;5;202301782773969
202301213300255;2;0;C;4;202301213300255
202300510825361;2;0;C;4;202300510825361
202313012330744;2;0;C;4;202313012330744
202302192745704;2;0;C;4;202302192745704
202300531179263;2;0;C;4;202300531179263
202328283138241;2;0;C;4;202328283138241
202301353410209;2;0;C;4;202301353410209
202311511466641;1;2;None;2;202311511466641
202311232322961;1;2;None;2;202311232322961
202310021831918;1;2;None;2;202310021831918
202360823966080;1;2;None;2;202360823966080
202340012419947;1;2;None;2;202340012419947
202317021915254;0;0;B;1;202317021915254
202327013216504;0;0;B;1;202327013216504
202311271771841;2;1;None;4;202311271771841
202301143124295;2;1;None;4;202301143124295
202311251423259;2;1;None;4;202311251423259
202340121476579;2;1;None;4;202340121476579
202357172538490;2;1;None;4;202357172538490
202353171552722;2;1;None;4;202353171552722
202303590705404;2;2;D;4;202303590705404
202309470941943;2;2;D;4;202309470941943
202361331742919;2;2;D;4;202361331742919
202307430849712;0;0;C;2;202307430849712
202309420932053;0;0;C;2;202309420932053
202322742292000;1;0;None;1;202322742292000
202320962293822;1;0;None;1;202320962293822
202317072934497;1;0;None;1;202317072934497
202323212290480;1;0;None;1;202323212290480
202323212288879;1;0;None;1;202323212288879
202320532810828;1;0;None;1;202320532810828
202316322665882;1;0;None;1;202316322665882
202320411076466;1;0;None;1;202320411076466
202316301550684;1;0;None;1;202316301550684
202320532303082;1;0;None;1;202320532303082
202322371134089;1;0;None;1;202322371134089
202307850866914;1;2;None;2;202307850866914
202305610779052;1;2;None;2;202305610779052
202306680828436;1;2;None;2;202306680828436
202329391229773;1;0;C;1;202329391229773
202329641244568;1;0;C;1;202329641244568
202329391230215;1;0;C;1;202329391230215
202301952108405;0;2;B;4;202301952108405
202302300503546;0;2;B;4;202302300503546
202327753130254;1;0;C;2;202327753130254
202328232360036;1;0;C;2;202328232360036
202328612363780;1;0;C;2;202328612363780
202327663085315;1;0;C;2;202327663085315
202301583642764;1;1;D;3;202301583642764
202333380459012;1;1;D;3;202333380459012
202300721976062;1;1;D;3;202300721976062
202301563616805;1;1;D;3;202301563616805
202300902973071;1;1;D;3;202300902973071
202322761736157;1;1;D;3;202322761736157
202301763828981;1;1;D;3;202301763828981
202302230295339;1;1;D;3;202302230295339
202300682145098;1;1;D;3;202300682145098
202309771582920;1;2;D;8;202309771582920
202307490029716;1;2;D;8;202307490029716
202301541977831;2;1;None;4;202301541977831
202360371669328;2;1;None;4;202360371669328
202358222831668;2;1;None;4;202358222831668
202329391227453;0;0;A;4;202329391227453
202358863760738;0;0;A;4;202358863760738
202325461307259;0;0;C;2;202325461307259
202324032978188;0;0;C;2;202324032978188
202317032881249;0;0;C;2;202317032881249
202335811594728;1;1;D;3;202335811594728
202339531845996;1;1;D;3;202339531845996
202337230531805;1;1;D;3;202337230531805
202302933546416;3;2;C;8;202302933546416
202300032143517;3;2;C;8;202300032143517
202300352083637;3;2;C;8;202300352083637
202300102175663;3;2;C;8;202300102175663
202338512946241;3;2;C;8;202338512946241
202303510624318;3;2;C;8;202303510624318
202301001998808;3;2;C;8;202301001998808
202313682807600;2;2;None;4;202313682807600
202311231422209;3;2;D;7;202311231422209
202301353413818;2;2;B;8;202301353413818
202301353414740;2;2;B;8;202301353414740
202300352739157;0;0;D;2;202300352739157
202302302663216;0;0;D;2;202302302663216
202316322608629;0;0;D;2;202316322608629
202302953355602;0;0;D;2;202302953355602
202300662345628;0;0;D;2;202300662345628
202300721977594;0;0;D;2;202300721977594
202321961112503;1;1;B;5;202321961112503
202311072260306;0;0;B;2;202311072260306
202310592800868;0;0;B;2;202310592800868
202310951740856;0;0;B;2;202310951740856
202310241964026;0;0;B;2;202310241964026
202310612214213;0;0;B;2;202310612214213
202310241965491;0;0;B;2;202310241965491
202310592059864;0;0;B;2;202310592059864
202313232381841;1;1;C;4;202313232381841
202313422391018;1;1;C;4;202313422391018
202313313957861;1;1;C;4;202313313957861
202302952686032;1;2;C;1;202302952686032
202301513592565;1;2;C;1;202301513592565
202301552177240;0;1;D;4;202301552177240
202301412167334;0;1;D;4;202301412167334
202301773872356;0;1;D;4;202301773872356
202303511933700;1;0;B;2;202303511933700
202307390845997;1;0;B;2;202307390845997
202304040738214;1;0;B;2;202304040738214
202308700886815;1;0;B;2;202308700886815
202333402903728;1;2;C;0;202333402903728
202333400457110;1;2;C;0;202333400457110
202307030837293;2;2;D;3;202307030837293
202309442785522;2;2;D;3;202309442785522
202306670826753;2;2;D;3;202306670826753
202310592066241;1;1;C;3;202310592066241
202328312366599;1;1;C;3;202328312366599
202329391792864;1;1;C;3;202329391792864
202366392627662;1;1;C;3;202366392627662
202366312617395;1;1;C;3;202366312617395
202366312617624;1;1;C;3;202366312617624
202366452641037;1;1;C;3;202366452641037
202366082874523;1;1;C;3;202366082874523
202333791708653;2;1;C;7;202333791708653
202355913648183;2;1;C;7;202355913648183
202356433686856;2;1;C;7;202356433686856
202354142527154;2;1;C;7;202354142527154
202358923767583;2;1;C;7;202358923767583
202322542816235;2;2;None;4;202322542816235
202336731661481;2;2;None;4;202336731661481
202321631090718;2;2;None;4;202321631090718
202323251168792;2;2;None;4;202323251168792
202339461715320;2;2;None;4;202339461715320
202314061872022;2;2;None;4;202314061872022
202322751193754;2;2;None;4;202322751193754
202351511532791;2;2;None;4;202351511532791
202328522754237;1;1;None;3;202328522754237
202328522789914;1;1;None;3;202328522789914
202328462373318;1;1;None;3;202328462373318
202300022149571;0;0;A;3;202300022149571
202302610979450;0;0;A;3;202302610979450
202302611246196;0;0;A;3;202302611246196
202302611239562;0;0;A;3;202302611239562
202301913988241;0;0;A;3;202301913988241
202302612713090;0;0;A;3;202302612713090
202350020321409;0;0;A;3;202350020321409
202352540417006;0;0;A;3;202352540417006
202309021407331;1;2;None;2;202309021407331
202302452748351;0;2;B;2;202302452748351
202302611086263;0;2;B;2;202302611086263
202302302156597;0;2;B;2;202302302156597
202301313326082;0;2;B;2;202301313326082
202303711564189;1;1;A;8;202303711564189
202302612720734;1;1;A;8;202302612720734
202366212316684;1;1;A;8;202366212316684
202366210118607;1;1;A;8;202366210118607
202366210058852;1;1;A;8;202366210058852
202309423934459;3;2;A;8;202309423934459
202322751770398;1;2;D;5;202322751770398
202364870050035;1;2;D;5;202364870050035
202332030269507;2;1;A;4;202332030269507
202331111321602;0;0;None;1;202331111321602
202364551018918;0;0;None;1;202364551018918
202327013234724;1;0;A;2;202327013234724
202327013185197;1;0;A;2;202327013185197
202327013174009;1;0;A;2;202327013174009
202328222362113;1;1;B;2;202328222362113
202322751148656;1;2;A;2;202322751148656
202321961116191;1;2;A;2;202321961116191
202322651143168;1;2;A;2;202322651143168
202302611104546;0;0;A;2;202302611104546
202302611010399;0;0;A;2;202302611010399
202302612706661;0;0;A;2;202302612706661
202301182001675;0;0;A;2;202301182001675
202302612688604;0;0;A;2;202302612688604
202332030259227;0;0;A;2;202332030259227
202302300463305;0;0;A;2;202302300463305
202350020321438;0;0;A;2;202350020321438
202364212933035;0;0;A;2;202364212933035
202301982101981;1;1;C;3;202301982101981
202301392849408;1;1;C;3;202301392849408
202302302664119;1;1;C;3;202302302664119
202339552766904;1;2;D;2;202339552766904
202338472763326;1;2;D;2;202338472763326
202337221358376;1;2;D;2;202337221358376
202336610527449;1;2;D;2;202336610527449
202308433936481;0;0;D;2;202308433936481
202309442785549;0;0;D;2;202309442785549
202307321678671;0;0;D;2;202307321678671
202309791755380;0;0;D;2;202309791755380
202309440939916;0;0;D;2;202309440939916
202305900797058;0;0;D;2;202305900797058
202303720725320;0;0;D;2;202303720725320
202304150748094;0;0;D;2;202304150748094
202303580704822;0;0;D;2;202303580704822
202330063287124;0;0;D;2;202330063287124
202309540945094;0;0;D;2;202309540945094
202302190274475;1;1;D;2;202302190274475
202334430234874;1;2;C;2;202334430234874
202332350288761;1;2;C;2;202332350288761
202332342896081;1;2;C;2;202332342896081
202333391347557;1;2;C;2;202333391347557
202332030252544;1;2;C;2;202332030252544
202302611268431;0;0;B;1;202302611268431
202332541623881;1;1;D;4;202332541623881
202333421527921;1;1;D;4;202333421527921
202334080216162;1;1;D;4;202334080216162
202314011727776;1;1;D;4;202314011727776
202303311709590;1;2;C;2;202303311709590
202303550693603;1;2;C;2;202303550693603
202316302607099;1;2;C;2;202316302607099
202307450852261;1;2;C;2;202307450852261
202322361104745;1;2;None;2;202322361104745
202306670826701;1;2;None;2;202306670826701
202309390918218;1;2;None;2;202309390918218
202314012477384;1;2;None;2;202314012477384
202358572831931;1;2;None;2;202358572831931
202358033734117;1;2;None;2;202358033734117
202357113701900;1;2;None;2;202357113701900
202367224070082;1;2;None;2;202367224070082
202367572024793;1;2;None;2;202367572024793
202327623070755;1;0;B;5;202327623070755
202366070005307;1;0;B;5;202366070005307
202327013177494;1;0;A;3;202327013177494
202327013252651;1;0;A;3;202327013252651
202300522675167;1;2;D;3;202300522675167
202301781996373;1;2;D;3;202301781996373
202301732735659;1;2;D;3;202301732735659
202300052991422;1;2;D;3;202300052991422
202300272178468;1;2;D;3;202300272178468
202300541290526;1;2;D;3;202300541290526
202301383465114;1;2;D;3;202301383465114
202300091986544;1;2;D;3;202300091986544
202303061515848;1;2;A;4;202303061515848
202304961579801;1;2;A;4;202304961579801
202303511861816;1;2;A;4;202303511861816
202329373271557;1;1;B;4;202329373271557
202302300481353;1;1;B;4;202302300481353
202302612712796;1;1;B;4;202302612712796
202301513596313;1;1;B;4;202301513596313
202302302663552;1;1;B;4;202302302663552
202310611674811;1;1;B;4;202310611674811
202310612314996;1;1;B;4;202310612314996
202302300505898;1;1;B;4;202302300505898
202351920382744;1;1;B;4;202351920382744
202352541801318;1;1;B;4;202352541801318
202340750072438;1;1;B;4;202340750072438
202351920383611;1;1;B;4;202351920383611
202354143812501;1;1;B;4;202354143812501
202339010569003;1;0;D;2;202339010569003
202339551209413;1;0;D;2;202339551209413
202336181898616;1;0;D;2;202336181898616
202339462795627;1;0;D;2;202339462795627
202339532796044;1;0;D;2;202339532796044
202339860581105;1;0;D;2;202339860581105
202334272237790;1;2;B;3;202334272237790
202313221697864;2;0;D;4;202313221697864
202368004082673;2;0;D;4;202368004082673
202310241961160;1;1;B;3;202310241961160
202306700829269;1;2;D;2;202306700829269
202310592069229;1;2;A;7;202310592069229
202310612073980;1;2;A;7;202310612073980
202338510557563;1;1;D;2;202338510557563
202332741570143;1;1;D;2;202332741570143
202300042400710;1;0;C;3;202300042400710
202302270444644;1;0;C;3;202302270444644
202301583623751;1;0;C;3;202301583623751
202302933533984;1;0;C;3;202302933533984
202301412126679;1;0;C;3;202301412126679
202302000205941;1;0;C;3;202302000205941
202301183262245;1;0;C;3;202301183262245
202334270222216;0;0;A;1;202334270222216
